kSW,kGHZ,kBell,kA,kD,rateSum,rateGHZ,rateBell
29,18,11,4,5,2.29878322414575,0.649172084018365,1.64961114012738
29,19,10,4,5,2.29878322414575,0.649172084018365,1.64961114012738
29,20,9,5,4,2.24731302096768,0.999551874271552,1.24776114669613
29,21,8,5,4,2.24731302096768,0.999551874271552,1.24776114669613
29,22,7,5,3,1.86373865733873,0.999551874271552,0.864186783067182
29,23,6,5,3,1.86373865733873,0.999551874271552,0.864186783067182
29,24,5,6,2,1.69062535279667,1.25587978604929,0.434745566747388
29,25,4,6,2,1.69062535279667,1.25587978604929,0.434745566747388
29,26,3,6,1,1.36832063848494,1.25587978604929,0.112440852435657
29,27,2,6,1,1.36832063848494,1.25587978604929,0.112440852435657
29,28,1,7,0,1.60179961125199,1.60179961125199,0
29,29,0,7,0,1.60179961125199,1.60179961125199,0
30,0,30,0,15,5.94972167823794,0,5.94972167823794
30,1,29,0,14,5.53694031033556,0,5.53694031033556
30,2,28,0,14,5.53694031033556,0,5.53694031033556
30,3,27,0,13,5.0867497947711,0,5.0867497947711
30,4,26,1,13,5.0867497947711,0,5.0867497947711
30,5,25,1,12,4.65370960450788,0,4.65370960450788
30,6,24,1,12,4.65370960450788,0,4.65370960450788
30,7,23,1,11,4.22561736954987,0,4.22561736954987
30,8,22,2,11,4.32410546610525,0.0984880965553853,4.22561736954987
30,9,21,2,10,3.90704726790411,0.0984880965553853,3.80855917134873
30,10,20,2,10,3.90704726790411,0.0984880965553853,3.80855917134873
30,11,19,2,9,3.46105489476653,0.0984880965553853,3.36256679821114
30,12,18,3,9,3.79393847338689,0.431371675175746,3.36256679821114
30,13,17,3,8,3.36576915521704,0.431371675175746,2.9343974800413
30,14,16,3,8,3.36576915521704,0.431371675175746,2.9343974800413
30,15,15,3,7,2.95103522464015,0.431371675175746,2.5196635494644
30,16,14,4,7,3.16883563348277,0.649172084018365,2.5196635494644
30,17,13,4,6,2.7428540374983,0.649172084018365,2.09368195347993
30,18,12,4,6,2.7428540374983,0.649172084018365,2.09368195347993
30,19,11,4,5,2.29878322414575,0.649172084018365,1.64961114012738
30,20,10,5,5,2.64916301439893,0.999551874271552,1.64961114012738
30,21,9,5,4,2.24731302096768,0.999551874271552,1.24776114669613
30,22,8,5,4,2.24731302096768,0.999551874271552,1.24776114669613
30,23,7,5,3,1.86373865733873,0.999551874271552,0.864186783067182
30,24,6,6,3,2.12006656911647,1.25587978604929,0.864186783067182
30,25,5,6,2,1.69062535279667,1.25587978604929,0.434745566747388
30,26,4,6,2,1.69062535279667,1.25587978604929,0.434745566747388
30,27,3,6,1,1.36832063848494,1.25587978604929,0.112440852435657
30,28,2,7,1,1.71424046368764,1.60179961125199,0.112440852435657
30,29,1,7,0,1.60179961125199,1.60179961125199,0
30,30,0,7,0,1.60179961125199,1.60179961125199,0
31,0,31,0,15,5.94972167823794,0,5.94972167823794
31,1,30,0,15,5.94972167823794,0,5.94972167823794
31,2,29,0,14,5.53694031033556,0,5.53694031033556
31,3,28,0,14,5.53694031033556,0,5.53694031033556
31,4,27,1,13,5.0867497947711,0,5.0867497947711
31,5,26,1,13,5.0867497947711,0,5.0867497947711
31,6,25,1,12,4.65370960450788,0,4.65370960450788
31,7,24,1,12,4.65370960450788,0,4.65370960450788
31,8,23,2,11,4.32410546610525,0.0984880965553853,4.22561736954987
31,9,22,2,11,4.32410546610525,0.0984880965553853,4.22561736954987
31,10,21,2,10,3.90704726790411,0.0984880965553853,3.80855917134873
31,11,20,2,10,3.90704726790411,0.0984880965553853,3.80855917134873
31,12,19,3,9,3.79393847338689,0.431371675175746,3.36256679821114
31,13,18,3,9,3.79393847338689,0.431371675175746,3.36256679821114
31,14,17,3,8,3.36576915521704,0.431371675175746,2.9343974800413
31,15,16,3,8,3.36576915521704,0.431371675175746,2.9343974800413
31,16,15,4,7,3.16883563348277,0.649172084018365,2.5196635494644
31,17,14,4,7,3.16883563348277,0.649172084018365,2.5196635494644
31,18,13,4,6,2.7428540374983,0.649172084018365,2.09368195347993
31,19,12,4,6,2.7428540374983,0.649172084018365,2.09368195347993
31,20,11,5,5,2.64916301439893,0.999551874271552,1.64961114012738
31,21,10,5,5,2.64916301439893,0.999551874271552,1.64961114012738
31,22,9,5,4,2.24731302096768,0.999551874271552,1.24776114669613
31,23,8,5,4,2.24731302096768,0.999551874271552,1.24776114669613
31,24,7,6,3,2.12006656911647,1.25587978604929,0.864186783067182
31,25,6,6,3,2.12006656911647,1.25587978604929,0.864186783067182
31,26,5,6,2,1.69062535279667,1.25587978604929,0.434745566747388
31,27,4,6,2,1.69062535279667,1.25587978604929,0.434745566747388
31,28,3,7,1,1.71424046368764,1.60179961125199,0.112440852435657
31,29,2,7,1,1.71424046368764,1.60179961125199,0.112440852435657
31,30,1,7,0,1.60179961125199,1.60179961125199,0
31,31,0,7,0,1.60179961125199,1.60179961125199,0
32,0,32,0,16,6.39318332828356,0,6.39318332828356
32,1,31,0,15,5.94972167823794,0,5.94972167823794
32,2,30,0,15,5.94972167823794,0,5.94972167823794
32,3,29,0,14,5.53694031033556,0,5.53694031033556
32,4,28,1,14,5.53694031033556,0,5.53694031033556
32,5,27,1,13,5.0867497947711,0,5.0867497947711
32,6,26,1,13,5.0867497947711,0,5.0867497947711
32,7,25,1,12,4.65370960450788,0,4.65370960450788
32,8,24,2,12,4.75219770106326,0.0984880965553853,4.65370960450788
32,9,23,2,11,4.32410546610525,0.0984880965553853,4.22561736954987
32,10,22,2,11,4.32410546610525,0.0984880965553853,4.22561736954987
32,11,21,2,10,3.90704726790411,0.0984880965553853,3.80855917134873
32,12,20,3,10,4.23993084652447,0.431371675175746,3.80855917134873
32,13,19,3,9,3.79393847338689,0.431371675175746,3.36256679821114
32,14,18,3,9,3.79393847338689,0.431371675175746,3.36256679821114
32,15,17,3,8,3.36576915521704,0.431371675175746,2.9343974800413
32,16,16,4,8,3.58356956405966,0.649172084018365,2.9343974800413
32,17,15,4,7,3.16883563348277,0.649172084018365,2.5196635494644
32,18,14,4,7,3.16883563348277,0.649172084018365,2.5196635494644
32,19,13,4,6,2.7428540374983,0.649172084018365,2.09368195347993
32,20,12,5,6,3.09323382775148,0.999551874271552,2.09368195347993
32,21,11,5,5,2.64916301439893,0.999551874271552,1.64961114012738
32,22,10,5,5,2.64916301439893,0.999551874271552,1.64961114012738
32,23,9,5,4,2.24731302096768,0.999551874271552,1.24776114669613
32,24,8,6,4,2.50364093274542,1.25587978604929,1.24776114669613
32,25,7,6,3,2.12006656911647,1.25587978604929,0.864186783067182
32,26,6,6,3,2.12006656911647,1.25587978604929,0.864186783067182
32,27,5,6,2,1.69062535279667,1.25587978604929,0.434745566747388
32,28,4,7,2,2.03654517799937,1.60179961125199,0.434745566747388
32,29,3,7,1,1.71424046368764,1.60179961125199,0.112440852435657
32,30,2,7,1,1.71424046368764,1.60179961125199,0.112440852435657
32,31,1,7,0,1.60179961125199,1.60179961125199,0
32,32,0,8,0,1.87672332988435,1.87672332988435,0
33,0,33,0,16,6.39318332828356,0,6.39318332828356
33,1,32,0,16,6.39318332828356,0,6.39318332828356
33,2,31,0,15,5.94972167823794,0,5.94972167823794
33,3,30,0,15,5.94972167823794,0,5.94972167823794
33,4,29,1,14,5.53694031033556,0,5.53694031033556
33,5,28,1,14,5.53694031033556,0,5.53694031033556
33,6,27,1,13,5.0867497947711,0,5.0867497947711
33,7,26,1,13,5.0867497947711,0,5.0867497947711
33,8,25,2,12,4.75219770106326,0.0984880965553853,4.65370960450788
33,9,24,2,12,4.75219770106326,0.0984880965553853,4.65370960450788
33,10,23,2,11,4.32410546610525,0.0984880965553853,4.22561736954987
33,11,22,2,11,4.32410546610525,0.0984880965553853,4.22561736954987
33,12,21,3,10,4.23993084652447,0.431371675175746,3.80855917134873
33,13,20,3,10,4.23993084652447,0.431371675175746,3.80855917134873
33,14,19,3,9,3.79393847338689,0.431371675175746,3.36256679821114
33,15,18,3,9,3.79393847338689,0.431371675175746,3.36256679821114
33,16,17,4,8,3.58356956405966,0.649172084018365,2.9343974800413
33,17,16,4,8,3.58356956405966,0.649172084018365,2.9343974800413
33,18,15,4,7,3.16883563348277,0.649172084018365,2.5196635494644
33,19,14,4,7,3.16883563348277,0.649172084018365,2.5196635494644
33,20,13,5,6,3.09323382775148,0.999551874271552,2.09368195347993
33,21,12,5,6,3.09323382775148,0.999551874271552,2.09368195347993
33,22,11,5,5,2.64916301439893,0.999551874271552,1.64961114012738
33,23,10,5,5,2.64916301439893,0.999551874271552,1.64961114012738
33,24,9,6,4,2.50364093274542,1.25587978604929,1.24776114669613
33,25,8,6,4,2.50364093274542,1.25587978604929,1.24776114669613
33,26,7,6,3,2.12006656911647,1.25587978604929,0.864186783067182
33,27,6,6,3,2.12006656911647,1.25587978604929,0.864186783067182
33,28,5,7,2,2.03654517799937,1.60179961125199,0.434745566747388
33,29,4,7,2,2.03654517799937,1.60179961125199,0.434745566747388
33,30,3,7,1,1.71424046368764,1.60179961125199,0.112440852435657
33,31,2,7,1,1.71424046368764,1.60179961125199,0.112440852435657
33,32,1,8,0,1.87672332988435,1.87672332988435,0
33,33,0,8,0,1.87672332988435,1.87672332988435,0
34,0,34,0,17,6.8255363682219,0,6.8255363682219
34,1,33,0,16,6.39318332828356,0,6.39318332828356
34,2,32,0,16,6.39318332828356,0,6.39318332828356
34,3,31,0,15,5.94972167823794,0,5.94972167823794
34,4,30,1,15,5.94972167823794,0,5.94972167823794
34,5,29,1,14,5.53694031033556,0,5.53694031033556
34,6,28,1,14,5.53694031033556,0,5.53694031033556
34,7,27,1,13,5.0867497947711,0,5.0867497947711
34,8,26,2,13,5.18523789132648,0.0984880965553853,5.0867497947711
34,9,25,2,12,4.75219770106326,0.0984880965553853,4.65370960450788
34,10,24,2,12,4.75219770106326,0.0984880965553853,4.65370960450788
34,11,23,2,11,4.32410546610525,0.0984880965553853,4.22561736954987
34,12,22,3,11,4.65698904472561,0.431371675175746,4.22561736954987
34,13,21,3,10,4.23993084652447,0.431371675175746,3.80855917134873
34,14,20,3,10,4.23993084652447,0.431371675175746,3.80855917134873
34,15,19,3,9,3.79393847338689,0.431371675175746,3.36256679821114
34,16,18,4,9,4.01173888222951,0.649172084018365,3.36256679821114
34,17,17,4,8,3.58356956405966,0.649172084018365,2.9343974800413
34,18,16,4,8,3.58356956405966,0.649172084018365,2.9343974800413
34,19,15,4,7,3.16883563348277,0.649172084018365,2.5196635494644
34,20,14,5,7,3.51921542373596,0.999551874271552,2.5196635494644
34,21,13,5,6,3.09323382775148,0.999551874271552,2.09368195347993
34,22,12,5,6,3.09323382775148,0.999551874271552,2.09368195347993
34,23,11,5,5,2.64916301439893,0.999551874271552,1.64961114012738
34,24,10,6,5,2.90549092617667,1.25587978604929,1.64961114012738
34,25,9,6,4,2.50364093274542,1.25587978604929,1.24776114669613
34,26,8,6,4,2.50364093274542,1.25587978604929,1.24776114669613
34,27,7,6,3,2.12006656911647,1.25587978604929,0.864186783067182
34,28,6,7,3,2.46598639431917,1.60179961125199,0.864186783067182
34,29,5,7,2,2.03654517799937,1.60179961125199,0.434745566747388
34,30,4,7,2,2.03654517799937,1.60179961125199,0.434745566747388
34,31,3,7,1,1.71424046368764,1.60179961125199,0.112440852435657
34,32,2,8,1,1.98916418232,1.87672332988435,0.112440852435657
34,33,1,8,0,1.87672332988435,1.87672332988435,0
34,34,0,8,0,1.87672332988435,1.87672332988435,0
35,0,35,0,17,6.8255363682219,0,6.8255363682219
35,1,34,0,17,6.8255363682219,0,6.8255363682219
35,2,33,0,16,6.39318332828356,0,6.39318332828356
35,3,32,0,16,6.39318332828356,0,6.39318332828356
35,4,31,1,15,5.94972167823794,0,5.94972167823794
35,5,30,1,15,5.94972167823794,0,5.94972167823794
35,6,29,1,14,5.53694031033556,0,5.53694031033556
35,7,28,1,14,5.53694031033556,0,5.53694031033556
35,8,27,2,13,5.18523789132648,0.0984880965553853,5.0867497947711
35,9,26,2,13,5.18523789132648,0.0984880965553853,5.0867497947711
35,10,25,2,12,4.75219770106326,0.0984880965553853,4.65370960450788
35,11,24,2,12,4.75219770106326,0.0984880965553853,4.65370960450788
35,12,23,3,11,4.65698904472561,0.431371675175746,4.22561736954987
35,13,22,3,11,4.65698904472561,0.431371675175746,4.22561736954987
35,14,21,3,10,4.23993084652447,0.431371675175746,3.80855917134873
35,15,20,3,10,4.23993084652447,0.431371675175746,3.80855917134873
35,16,19,4,9,4.01173888222951,0.649172084018365,3.36256679821114
35,17,18,4,9,4.01173888222951,0.649172084018365,3.36256679821114
35,18,17,4,8,3.58356956405966,0.649172084018365,2.9343974800413
35,19,16,4,8,3.58356956405966,0.649172084018365,2.9343974800413
35,20,15,5,7,3.51921542373596,0.999551874271552,2.5196635494644
35,21,14,5,7,3.51921542373596,0.999551874271552,2.5196635494644
35,22,13,5,6,3.09323382775148,0.999551874271552,2.09368195347993
35,23,12,5,6,3.09323382775148,0.999551874271552,2.09368195347993
35,24,11,6,5,2.90549092617667,1.25587978604929,1.64961114012738
35,25,10,6,5,2.90549092617667,1.25587978604929,1.64961114012738
35,26,9,6,4,2.50364093274542,1.25587978604929,1.24776114669613
35,27,8,6,4,2.50364093274542,1.25587978604929,1.24776114669613
35,28,7,7,3,2.46598639431917,1.60179961125199,0.864186783067182
35,29,6,7,3,2.46598639431917,1.60179961125199,0.864186783067182
35,30,5,7,2,2.03654517799937,1.60179961125199,0.434745566747388
35,31,4,7,2,2.03654517799937,1.60179961125199,0.434745566747388
35,32,3,8,1,1.98916418232,1.87672332988435,0.112440852435657
35,33,2,8,1,1.98916418232,1.87672332988435,0.112440852435657
35,34,1,8,0,1.87672332988435,1.87672332988435,0
35,35,0,8,0,1.87672332988435,1.87672332988435,0
36,0,36,0,18,7.26294610720209,0,7.26294610720209
36,1,35,0,17,6.8255363682219,0,6.8255363682219
36,2,34,0,17,6.8255363682219,0,6.8255363682219
36,3,33,0,16,6.39318332828356,0,6.39318332828356
36,4,32,1,16,6.39318332828356,0,6.39318332828356
36,5,31,1,15,5.94972167823794,0,5.94972167823794
36,6,30,1,15,5.94972167823794,0,5.94972167823794
36,7,29,1,14,5.53694031033556,0,5.53694031033556
36,8,28,2,14,5.63542840689094,0.0984880965553853,5.53694031033556
36,9,27,2,13,5.18523789132648,0.0984880965553853,5.0867497947711
36,10,26,2,13,5.18523789132648,0.0984880965553853,5.0867497947711
36,11,25,2,12,4.75219770106326,0.0984880965553853,4.65370960450788
36,12,24,3,12,5.08508127968362,0.431371675175746,4.65370960450788
36,13,23,3,11,4.65698904472561,0.431371675175746,4.22561736954987
36,14,22,3,11,4.65698904472561,0.431371675175746,4.22561736954987
36,15,21,3,10,4.23993084652447,0.431371675175746,3.80855917134873
36,16,20,4,10,4.45773125536709,0.649172084018365,3.80855917134873
36,17,19,4,9,4.01173888222951,0.649172084018365,3.36256679821114
36,18,18,4,9,4.01173888222951,0.649172084018365,3.36256679821114
36,19,17,4,8,3.58356956405966,0.649172084018365,2.9343974800413
36,20,16,5,8,3.93394935431285,0.999551874271552,2.9343974800413
36,21,15,5,7,3.51921542373596,0.999551874271552,2.5196635494644
36,22,14,5,7,3.51921542373596,0.999551874271552,2.5196635494644
36,23,13,5,6,3.09323382775148,0.999551874271552,2.09368195347993
36,24,12,6,6,3.34956173952922,1.25587978604929,2.09368195347993
36,25,11,6,5,2.90549092617667,1.25587978604929,1.64961114012738
36,26,10,6,5,2.90549092617667,1.25587978604929,1.64961114012738
36,27,9,6,4,2.50364093274542,1.25587978604929,1.24776114669613
36,28,8,7,4,2.84956075794812,1.60179961125199,1.24776114669613
36,29,7,7,3,2.46598639431917,1.60179961125199,0.864186783067182
36,30,6,7,3,2.46598639431917,1.60179961125199,0.864186783067182
36,31,5,7,2,2.03654517799937,1.60179961125199,0.434745566747388
36,32,4,8,2,2.31146889663174,1.87672332988435,0.434745566747388
36,33,3,8,1,1.98916418232,1.87672332988435,0.112440852435657
36,34,2,8,1,1.98916418232,1.87672332988435,0.112440852435657
36,35,1,8,0,1.87672332988435,1.87672332988435,0
36,36,0,9,0,2.21312119628057,2.21312119628057,0
37,0,37,0,18,7.26294610720209,0,7.26294610720209
37,1,36,0,18,7.26294610720209,0,7.26294610720209
37,2,35,0,17,6.8255363682219,0,6.8255363682219
37,3,34,0,17,6.8255363682219,0,6.8255363682219
37,4,33,1,16,6.39318332828356,0,6.39318332828356
37,5,32,1,16,6.39318332828356,0,6.39318332828356
37,6,31,1,15,5.94972167823794,0,5.94972167823794
37,7,30,1,15,5.94972167823794,0,5.94972167823794
37,8,29,2,14,5.63542840689094,0.0984880965553853,5.53694031033556
37,9,28,2,14,5.63542840689094,0.0984880965553853,5.53694031033556
37,10,27,2,13,5.18523789132648,0.0984880965553853,5.0867497947711
37,11,26,2,13,5.18523789132648,0.0984880965553853,5.0867497947711
37,12,25,3,12,5.08508127968362,0.431371675175746,4.65370960450788
37,13,24,3,12,5.08508127968362,0.431371675175746,4.65370960450788
37,14,23,3,11,4.65698904472561,0.431371675175746,4.22561736954987
37,15,22,3,11,4.65698904472561,0.431371675175746,4.22561736954987
37,16,21,4,10,4.45773125536709,0.649172084018365,3.80855917134873
37,17,20,4,10,4.45773125536709,0.649172084018365,3.80855917134873
37,18,19,4,9,4.01173888222951,0.649172084018365,3.36256679821114
37,19,18,4,9,4.01173888222951,0.649172084018365,3.36256679821114
37,20,17,5,8,3.93394935431285,0.999551874271552,2.9343974800413
37,21,16,5,8,3.93394935431285,0.999551874271552,2.9343974800413
37,22,15,5,7,3.51921542373596,0.999551874271552,2.5196635494644
37,23,14,5,7,3.51921542373596,0.999551874271552,2.5196635494644
37,24,13,6,6,3.34956173952922,1.25587978604929,2.09368195347993
37,25,12,6,6,3.34956173952922,1.25587978604929,2.09368195347993
37,26,11,6,5,2.90549092617667,1.25587978604929,1.64961114012738
37,27,10,6,5,2.90549092617667,1.25587978604929,1.64961114012738
37,28,9,7,4,2.84956075794812,1.60179961125199,1.24776114669613
37,29,8,7,4,2.84956075794812,1.60179961125199,1.24776114669613
37,30,7,7,3,2.46598639431917,1.60179961125199,0.864186783067182
37,31,6,7,3,2.46598639431917,1.60179961125199,0.864186783067182
37,32,5,8,2,2.31146889663174,1.87672332988435,0.434745566747388
37,33,4,8,2,2.31146889663174,1.87672332988435,0.434745566747388
37,34,3,8,1,1.98916418232,1.87672332988435,0.112440852435657
37,35,2,8,1,1.98916418232,1.87672332988435,0.112440852435657
37,36,1,9,0,2.21312119628057,2.21312119628057,0
37,37,0,9,0,2.21312119628057,2.21312119628057,0
38,0,38,0,19,7.68417451213319,0,7.68417451213319
38,1,37,0,18,7.26294610720209,0,7.26294610720209
38,2,36,0,18,7.26294610720209,0,7.26294610720209
38,3,35,0,17,6.8255363682219,0,6.8255363682219
38,4,34,1,17,6.8255363682219,0,6.8255363682219
38,5,33,1,16,6.39318332828356,0,6.39318332828356
38,6,32,1,16,6.39318332828356,0,6.39318332828356
38,7,31,1,15,5.94972167823794,0,5.94972167823794
38,8,30,2,15,6.04820977479333,0.0984880965553853,5.94972167823794
38,9,29,2,14,5.63542840689094,0.0984880965553853,5.53694031033556
38,10,28,2,14,5.63542840689094,0.0984880965553853,5.53694031033556
38,11,27,2,13,5.18523789132648,0.0984880965553853,5.0867497947711
38,12,26,3,13,5.51812146994684,0.431371675175746,5.0867497947711
38,13,25,3,12,5.08508127968362,0.431371675175746,4.65370960450788
38,14,24,3,12,5.08508127968362,0.431371675175746,4.65370960450788
38,15,23,3,11,4.65698904472561,0.431371675175746,4.22561736954987
38,16,22,4,11,4.87478945356823,0.649172084018365,4.22561736954987
38,17,21,4,10,4.45773125536709,0.649172084018365,3.80855917134873
38,18,20,4,10,4.45773125536709,0.649172084018365,3.80855917134873
38,19,19,4,9,4.01173888222951,0.649172084018365,3.36256679821114
38,20,18,5,9,4.36211867248269,0.999551874271552,3.36256679821114
38,21,17,5,8,3.93394935431285,0.999551874271552,2.9343974800413
38,22,16,5,8,3.93394935431285,0.999551874271552,2.9343974800413
38,23,15,5,7,3.51921542373596,0.999551874271552,2.5196635494644
38,24,14,6,7,3.77554333551369,1.25587978604929,2.5196635494644
38,25,13,6,6,3.34956173952922,1.25587978604929,2.09368195347993
38,26,12,6,6,3.34956173952922,1.25587978604929,2.09368195347993
38,27,11,6,5,2.90549092617667,1.25587978604929,1.64961114012738
38,28,10,7,5,3.25141075137937,1.60179961125199,1.64961114012738
38,29,9,7,4,2.84956075794812,1.60179961125199,1.24776114669613
38,30,8,7,4,2.84956075794812,1.60179961125199,1.24776114669613
38,31,7,7,3,2.46598639431917,1.60179961125199,0.864186783067182
38,32,6,8,3,2.74091011295153,1.87672332988435,0.864186783067182
38,33,5,8,2,2.31146889663174,1.87672332988435,0.434745566747388
38,34,4,8,2,2.31146889663174,1.87672332988435,0.434745566747388
38,35,3,8,1,1.98916418232,1.87672332988435,0.112440852435657
38,36,2,9,1,2.32556204871623,2.21312119628057,0.112440852435657
38,37,1,9,0,2.21312119628057,2.21312119628057,0
38,38,0,9,0,2.21312119628057,2.21312119628057,0
39,0,39,0,19,7.68417451213319,0,7.68417451213319
39,1,38,0,19,7.68417451213319,0,7.68417451213319
39,2,37,0,18,7.26294610720209,0,7.26294610720209
39,3,36,0,18,7.26294610720209,0,7.26294610720209
39,4,35,1,17,6.8255363682219,0,6.8255363682219
39,5,34,1,17,6.8255363682219,0,6.8255363682219
39,6,33,1,16,6.39318332828356,0,6.39318332828356
39,7,32,1,16,6.39318332828356,0,6.39318332828356
39,8,31,2,15,6.04820977479333,0.0984880965553853,5.94972167823794
39,9,30,2,15,6.04820977479333,0.0984880965553853,5.94972167823794
39,10,29,2,14,5.63542840689094,0.0984880965553853,5.53694031033556
39,11,28,2,14,5.63542840689094,0.0984880965553853,5.53694031033556
39,12,27,3,13,5.51812146994684,0.431371675175746,5.0867497947711
39,13,26,3,13,5.51812146994684,0.431371675175746,5.0867497947711
39,14,25,3,12,5.08508127968362,0.431371675175746,4.65370960450788
39,15,24,3,12,5.08508127968362,0.431371675175746,4.65370960450788
39,16,23,4,11,4.87478945356823,0.649172084018365,4.22561736954987
39,17,22,4,11,4.87478945356823,0.649172084018365,4.22561736954987
39,18,21,4,10,4.45773125536709,0.649172084018365,3.80855917134873
39,19,20,4,10,4.45773125536709,0.649172084018365,3.80855917134873
39,20,19,5,9,4.36211867248269,0.999551874271552,3.36256679821114
39,21,18,5,9,4.36211867248269,0.999551874271552,3.36256679821114
39,22,17,5,8,3.93394935431285,0.999551874271552,2.9343974800413
39,23,16,5,8,3.93394935431285,0.999551874271552,2.9343974800413
39,24,15,6,7,3.77554333551369,1.25587978604929,2.5196635494644
39,25,14,6,7,3.77554333551369,1.25587978604929,2.5196635494644
39,26,13,6,6,3.34956173952922,1.25587978604929,2.09368195347993
39,27,12,6,6,3.34956173952922,1.25587978604929,2.09368195347993
39,28,11,7,5,3.25141075137937,1.60179961125199,1.64961114012738
39,29,10,7,5,3.25141075137937,1.60179961125199,1.64961114012738
39,30,9,7,4,2.84956075794812,1.60179961125199,1.24776114669613
39,31,8,7,4,2.84956075794812,1.60179961125199,1.24776114669613
39,32,7,8,3,2.74091011295153,1.87672332988435,0.864186783067182
39,33,6,8,3,2.74091011295153,1.87672332988435,0.864186783067182
39,34,5,8,2,2.31146889663174,1.87672332988435,0.434745566747388
39,35,4,8,2,2.31146889663174,1.87672332988435,0.434745566747388
39,36,3,9,1,2.32556204871623,2.21312119628057,0.112440852435657
39,37,2,9,1,2.32556204871623,2.21312119628057,0.112440852435657
39,38,1,9,0,2.21312119628057,2.21312119628057,0
39,39,0,9,0,2.21312119628057,2.21312119628057,0
40,0,40,0,20,8.13139551622545,0,8.13139551622545
40,1,39,0,19,7.68417451213319,0,7.68417451213319
40,2,38,0,19,7.68417451213319,0,7.68417451213319
40,3,37,0,18,7.26294610720209,0,7.26294610720209
40,4,36,1,18,7.26294610720209,0,7.26294610720209
40,5,35,1,17,6.8255363682219,0,6.8255363682219
40,6,34,1,17,6.8255363682219,0,6.8255363682219
40,7,33,1,16,6.39318332828356,0,6.39318332828356
40,8,32,2,16,6.49167142483895,0.0984880965553853,6.39318332828356
40,9,31,2,15,6.04820977479333,0.0984880965553853,5.94972167823794
40,10,30,2,15,6.04820977479333,0.0984880965553853,5.94972167823794
40,11,29,2,14,5.63542840689094,0.0984880965553853,5.53694031033556
40,12,28,3,14,5.9683119855113,0.431371675175746,5.53694031033556
40,13,27,3,13,5.51812146994684,0.431371675175746,5.0867497947711
40,14,26,3,13,5.51812146994684,0.431371675175746,5.0867497947711
40,15,25,3,12,5.08508127968362,0.431371675175746,4.65370960450788
40,16,24,4,12,5.30288168852624,0.649172084018365,4.65370960450788
40,17,23,4,11,4.87478945356823,0.649172084018365,4.22561736954987
40,18,22,4,11,4.87478945356823,0.649172084018365,4.22561736954987
40,19,21,4,10,4.45773125536709,0.649172084018365,3.80855917134873
40,20,20,5,10,4.80811104562028,0.999551874271552,3.80855917134873
40,21,19,5,9,4.36211867248269,0.999551874271552,3.36256679821114
40,22,18,5,9,4.36211867248269,0.999551874271552,3.36256679821114
40,23,17,5,8,3.93394935431285,0.999551874271552,2.9343974800413
40,24,16,6,8,4.19027726609059,1.25587978604929,2.9343974800413
40,25,15,6,7,3.77554333551369,1.25587978604929,2.5196635494644
40,26,14,6,7,3.77554333551369,1.25587978604929,2.5196635494644
40,27,13,6,6,3.34956173952922,1.25587978604929,2.09368195347993
40,28,12,7,6,3.69548156473192,1.60179961125199,2.09368195347993
40,29,11,7,5,3.25141075137937,1.60179961125199,1.64961114012738
40,30,10,7,5,3.25141075137937,1.60179961125199,1.64961114012738
40,31,9,7,4,2.84956075794812,1.60179961125199,1.24776114669613
40,32,8,8,4,3.12448447658048,1.87672332988435,1.24776114669613
40,33,7,8,3,2.74091011295153,1.87672332988435,0.864186783067182
40,34,6,8,3,2.74091011295153,1.87672332988435,0.864186783067182
40,35,5,8,2,2.31146889663174,1.87672332988435,0.434745566747388
40,36,4,9,2,2.64786676302796,2.21312119628057,0.434745566747388
40,37,3,9,1,2.32556204871623,2.21312119628057,0.112440852435657
40,38,2,9,1,2.32556204871623,2.21312119628057,0.112440852435657
40,39,1,9,0,2.21312119628057,2.21312119628057,0
40,40,0,10,0,2.50336711328302,2.50336711328302,0
41,0,41,0,20,8.13139551622545,0,8.13139551622545
41,1,40,0,20,8.13139551622545,0,8.13139551622545
41,2,39,0,19,7.68417451213319,0,7.68417451213319
41,3,38,0,19,7.68417451213319,0,7.68417451213319
41,4,37,1,18,7.26294610720209,0,7.26294610720209
41,5,36,1,18,7.26294610720209,0,7.26294610720209
41,6,35,1,17,6.8255363682219,0,6.8255363682219
41,7,34,1,17,6.8255363682219,0,6.8255363682219
41,8,33,2,16,6.49167142483895,0.0984880965553853,6.39318332828356
41,9,32,2,16,6.49167142483895,0.0984880965553853,6.39318332828356
41,10,31,2,15,6.04820977479333,0.0984880965553853,5.94972167823794
41,11,30,2,15,6.04820977479333,0.0984880965553853,5.94972167823794
41,12,29,3,14,5.9683119855113,0.431371675175746,5.53694031033556
41,13,28,3,14,5.9683119855113,0.431371675175746,5.53694031033556
41,14,27,3,13,5.51812146994684,0.431371675175746,5.0867497947711
41,15,26,3,13,5.51812146994684,0.431371675175746,5.0867497947711
41,16,25,4,12,5.30288168852624,0.649172084018365,4.65370960450788
41,17,24,4,12,5.30288168852624,0.649172084018365,4.65370960450788
41,18,23,4,11,4.87478945356823,0.649172084018365,4.22561736954987
41,19,22,4,11,4.87478945356823,0.649172084018365,4.22561736954987
41,20,21,5,10,4.80811104562028,0.999551874271552,3.80855917134873
41,21,20,5,10,4.80811104562028,0.999551874271552,3.80855917134873
