kSW,kGHZ,kBell,kA,kD,rateSum,rateGHZ,rateBell
12,10,2,3,1,0.484604560215333,0.390518142101387,0.0940864181139464
12,11,1,3,0,0.390518142101387,0.390518142101387,0
12,12,0,4,0,0.880246285248024,0.880246285248024,0
13,0,13,0,6,2.26589923697735,0,2.26589923697735
13,1,12,0,6,2.26589923697735,0,2.26589923697735
13,2,11,0,5,1.73728321424427,0,1.73728321424427
13,3,10,1,5,1.73728321424427,0,1.73728321424427
13,4,9,1,4,1.60326469030615,0,1.60326469030615
13,5,8,1,4,1.60326469030615,0,1.60326469030615
13,6,7,2,3,1.08529333503933,0.199781559051765,0.885511775987564
13,7,6,2,3,1.08529333503933,0.199781559051765,0.885511775987564
13,8,5,2,2,0.599351484062979,0.199781559051765,0.399569925011214
13,9,4,3,2,0.790088067112601,0.390518142101387,0.399569925011214
13,10,3,3,1,0.484604560215333,0.390518142101387,0.0940864181139464
13,11,2,3,1,0.484604560215333,0.390518142101387,0.0940864181139464
13,12,1,4,0,0.880246285248024,0.880246285248024,0
13,13,0,4,0,0.880246285248024,0.880246285248024,0
14,0,14,0,7,3.31479707207174,0,3.31479707207174
14,1,13,0,6,2.26589923697735,0,2.26589923697735
14,2,12,0,6,2.26589923697735,0,2.26589923697735
14,3,11,1,5,1.73728321424427,0,1.73728321424427
14,4,10,1,5,1.73728321424427,0,1.73728321424427
14,5,9,1,4,1.60326469030615,0,1.60326469030615
14,6,8,2,4,1.80304624935792,0.199781559051765,1.60326469030615
14,7,7,2,3,1.08529333503933,0.199781559051765,0.885511775987564
14,8,6,2,3,1.08529333503933,0.199781559051765,0.885511775987564
14,9,5,3,2,0.790088067112601,0.390518142101387,0.399569925011214
14,10,4,3,2,0.790088067112601,0.390518142101387,0.399569925011214
14,11,3,3,1,0.484604560215333,0.390518142101387,0.0940864181139464
14,12,2,4,1,0.97433270336197,0.880246285248024,0.0940864181139464
14,13,1,4,0,0.880246285248024,0.880246285248024,0
14,14,0,4,0,0.880246285248024,0.880246285248024,0
15,0,15,0,7,3.31479707207174,0,3.31479707207174
15,1,14,0,7,3.31479707207174,0,3.31479707207174
15,2,13,0,6,2.26589923697735,0,2.26589923697735
15,3,12,1,6,2.26589923697735,0,2.26589923697735
