kSW,kGHZ,kBell,kA,kD,rateSum,rateGHZ,rateBell
15,10,5,2,2,0.638171524165582,0.202365919094748,0.435805605070834
15,11,4,2,2,0.638171524165582,0.202365919094748,0.435805605070834
15,12,3,3,1,0.538665380208111,0.425397741774994,0.113267638433117
15,13,2,3,1,0.538665380208111,0.425397741774994,0.113267638433117
15,14,1,3,0,0.425397741774994,0.425397741774994,0
15,15,0,3,0,0.425397741774994,0.425397741774994,0
16,0,16,0,8,2.93460963390361,0,2.93460963390361
16,1,15,0,7,2.51734358170893,0,2.51734358170893
16,2,14,0,7,2.51734358170893,0,2.51734358170893
16,3,13,0,6,2.09279857382617,0,2.09279857382617
16,4,12,1,6,2.09279857382617,0,2.09279857382617
16,5,11,1,5,1.64953054442425,0,1.64953054442425
16,6,10,1,5,1.64953054442425,0,1.64953054442425
16,7,9,1,4,1.24772366167855,0,1.24772366167855
16,8,8,2,4,1.4500895807733,0.202365919094748,1.24772366167855
16,9,7,2,3,1.06677610148167,0.202365919094748,0.864410182386921
16,10,6,2,3,1.06677610148167,0.202365919094748,0.864410182386921
16,11,5,2,2,0.638171524165582,0.202365919094748,0.435805605070834
16,12,4,3,2,0.861203346845828,0.425397741774994,0.435805605070834
16,13,3,3,1,0.538665380208111,0.425397741774994,0.113267638433117
16,14,2,3,1,0.538665380208111,0.425397741774994,0.113267638433117
16,15,1,3,0,0.425397741774994,0.425397741774994,0
16,16,0,4,0,0.774853100591544,0.774853100591544,0
17,0,17,0,8,2.93460963390361,0,2.93460963390361
17,1,16,0,8,2.93460963390361,0,2.93460963390361
17,2,15,0,7,2.51734358170893,0,2.51734358170893
17,3,14,0,7,2.51734358170893,0,2.51734358170893
17,4,13,1,6,2.09279857382617,0,2.09279857382617
17,5,12,1,6,2.09279857382617,0,2.09279857382617
17,6,11,1,5,1.64953054442425,0,1.64953054442425
17,7,10,1,5,1.64953054442425,0,1.64953054442425
17,8,9,2,4,1.4500895807733,0.202365919094748,1.24772366167855
